business_id;less_100m;less_500m;less_1km;less_5km;less_10km;less_50km
nsoPwMVI0jLe3X8NvdsNhw;0;2;3;17;54;942
KnWJ1iJWZ_tbQNlXDFtVwA;3;9;13;16;53;1846
qbuWNMBSqrvHFJsUU-gQlg;2;6;14;17;24;1278
h_rcMQtglIiAs-Oc5d8Ozw;4;63;192;684;842;2178
0AlrB500SLZ0g5SxjK8GYQ;1;4;5;29;134;1055
dmyPzMRNgTIOBRT11NFcvg;4;69;205;678;832;2180
EMoU8F2O4hTDNjXk05TWqA;2;4;11;47;212;2191
zY4ObZaMfkguE37G2gmabw;0;1;3;9;74;377
KhHSgq56m6lqmVwBezyqcw;1;5;5;28;112;1964
pokplllvDH7X9-n_3IEj_Q;0;0;1;60;241;518
0mUVD5sDXZjd66XwATN8XA;2;3;10;46;74;183
7SfQg9aLs0Go_BT5C9NoKA;0;6;18;162;375;471
j2J573HOZM9afnW_t67sjw;0;4;39;151;236;267
XZtRYRXMkaR_Ra15ECrS1w;1;13;20;117;251;1090
Bo_TnA3HGE12c7vJ91UCBA;1;6;15;245;395;471
H0unmI-lJTazbPh-Lt6lBQ;1;5;13;137;243;1090
tvKZ9NxjgR5VwIZMKb32aA;0;0;0;45;273;377
n0s2eCijdheztrvfk8BeTw;0;0;0;40;105;466
7Z2Xr8yowbTILokoXQGU0w;0;1;3;41;164;2037
vln582yf0nbUuHzBnY6yOQ;0;1;1;29;76;1016
7CqEOhKpZQI-HOfK6MYgJQ;1;1;6;36;185;466
WO0XzkChXtlYjzXSl4My8g;0;1;1;24;115;466
MJDsMlul6Nd7nQd-xQE7Pg;0;2;2;25;112;2009
1yeVKNQRYPCeQtADajZ9Sw;0;0;0;12;41;488
vYr5IUI8MDEAPBAuZJdNPQ;0;2;3;11;22;1582
tFNSLWl2Tcaf0tkeu48JSA;12;96;181;678;837;2181
M83ABiFSIE2Zw_ylFRgThA;0;4;7;65;245;493
OhxH_vLWKwSohst8h0G3hA;1;1;6;59;285;2120
cCLINaXaTfB1grCOBfnY1Q;0;2;6;102;873;2195
phE5cET1ucZrGdfd7-ZY3g;1;4;5;7;46;1690
qhtvmfRicW2pFR6EosVJVA;1;4;5;104;192;993
RXhvlDppMyw6vhTxQX5kSw;0;1;3;21;123;466
5IcW2DreCu5zrDpll01BzA;0;0;2;2;4;417
lAB_RLlu9Xwo1jZ77c4Wsw;1;1;6;24;52;475
Q-Hj1zFu1k958BcwEmfVlA;0;0;0;28;50;489
1_ggjy2ygyhAztMvjLCCEA;0;3;9;25;101;1858
Bf65X7McIKtxAhehA8jfjQ;1;3;4;132;845;2133
F4Pk3sNtkPCYLColKYpuwQ;0;2;4;44;209;350
rNlG6yEM3tI8TBoPyzyPhg;0;0;0;60;319;471
MrGpJUIA2WSke3x70YC0Qw;1;9;20;126;256;1090
3KkJxs-iNT3IE1IJzlwxng;0;0;1;2;6;321
wskZf-c4YAmtLA1i2WBKww;0;0;0;13;32;510
DsDXhnFF5a848sgwC1_07A;3;10;14;100;184;993
FRBGjZKVmKqcyFb7XQCjXA;0;0;0;33;149;2123
DqMK22MKFgpUfmgzMH3G5A;0;2;3;430;788;2135
7bnDURjKCOgMxaYz1H7avA;0;1;4;14;38;794
kX_qrUoz3WYmhLTS-SFvnw;0;2;2;40;186;377
_PlmFAlaUQHdQN6rli0gzA;0;0;0;38;76;1699
7GCH0wxXHJrcqSkpKuAYxw;0;1;36;109;170;466
DiUth6heibbImpMaOQbc1Q;1;1;9;175;253;493
MLNZIwvYb7MiVkSm0lFFhA;0;0;2;9;68;509
lZkp51ME2iBdQbhF4QrpuA;1;3;3;19;85;1075
5FxHK-Uj55d_kadHKeuYYw;4;9;10;85;272;1090
Ag_GeZwOrT0nmyhnKQiVBA;3;90;209;680;833;2182
iRb6rh6J5hveHIIWxsr66A;0;2;2;6;10;457
13oEDtCHrOvbhsHzno2Vvw;0;0;3;128;219;518
sQ3Q5UAN3eStKnrxkK8E_A;7;9;12;22;50;1853
0L23LpzmR-kRsuIr9-zEXQ;1;2;2;13;26;490
wuAMhHbHPs1Rm2SOY4kWCA;3;20;49;200;306;377
ErW5P5HJy90GNzVNpR14HQ;2;34;80;277;378;471
2wd7o7XbEywXTUqx6RITzg;0;2;3;55;189;267
K00KiknORCOQdIhMisBjbA;3;21;47;624;811;2152
xwk_8nCLpolbdZpKcWicRA;0;6;28;93;162;1007
xM2zutXv11alems5TnlC5Q;0;1;2;5;25;1831
tiSIiacOzflrMMwJEXVFIA;0;4;9;72;133;183
3PA4Hc6G7ON6i_lyTpNf9Q;0;1;2;85;183;350
aP_1cPI9DflkfaTSSxakAg;0;2;4;32;77;2013
k4KEydDbRUOY50hkwmGAuA;1;8;15;50;213;2190
-uQx0mht-CxM9OSJM92YdA;0;0;0;7;20;986
zwe9H6Xxqb1_E09A20Ptgg;0;2;17;258;371;471
QwlwT9sJrf85RelP0frxcA;0;0;0;16;44;465
5uPl-QMsKnlBwbP7GPcpFA;0;1;1;49;151;2128
JsRBXqGj0qeMv77sNXha2Q;2;12;61;250;379;471
55yVwtNPAHIYp2t6stJKHA;4;11;15;173;251;493
akXpyB0xk_woUvqnWiAE0A;1;1;1;57;137;2098
VFCZwUEKRWAGZPatISKHSA;1;5;21;289;377;471
Kta3IXWH8TjCBR-0mE5vgg;2;5;5;17;48;1009
Thksu3pRk_QKFmKYa23mow;0;3;7;145;228;267
jUzhKIPSlBDenYWV1H-ucw;2;31;50;112;171;466
h6pRlwoIpAxco0CKcVLxeA;0;0;0;2;35;434
l6cY2ndR-6GmqhVeuA0VgQ;0;2;13;86;139;216
WXvQTyjP4lL94K9aauWVmw;0;2;2;18;68;511
bnY1-1e0XdPz6zTrG5dacA;0;0;2;79;283;377
xqWUMFEEbQla7B8lbUTrlA;0;7;10;28;108;1864
C5MdSiVtZKirRghyh08C0g;2;25;95;643;810;2157
jfjpExDsvog4CYFsBMmwdw;13;90;189;678;837;2180
b2WN3yA79dMvCUMywM3I_A;3;69;156;678;843;2183
9b1zwZatzcDYNNVwfiBrjA;1;12;35;538;858;2153
wlUOgJ63PmhkX5ms-QGoDw;3;21;38;92;160;998
CzsnLeW_yFwmmcdvmy9bMw;0;0;1;1;4;338
vt_esoDw6HG5ClM12OPkMg;12;90;190;678;836;2180
qWhYKRqQf1RRUzxZdXbM_g;0;1;3;46;105;1061
8PKxsbyRIPfhe0KMiBYuyg;0;2;2;11;93;1016
_46NI0zcrnA0HFWdRmGbkg;0;3;4;27;125;1881
QQpwk-wegXd3v_fYopmlXg;0;0;0;6;7;430
j7z0VfA0BjEG6dIVNprH9Q;5;39;74;659;826;2164
dvG_QJuIZIQv_6DiWjnh-g;0;2;3;26;85;471
jRmAvtGQfJz9Ye-Jq5gbUw;2;36;66;160;232;267
u5dDEh6EO7PyTzOSwJV92A;2;14;77;670;826;2168
RV4PKQxkJjF7VrUfuZgwLA;1;7;7;33;146;2139
3qgz5OPfl7CRa3igH4s1Sg;1;3;3;100;243;493
uD_M9stPZ7X1O28LWb7cKw;3;28;32;79;138;216
VGFQZ1BJzA-zE24bSwlb6A;1;5;5;34;106;2122
KfnMkNJrQQMmqNs34aAXBw;1;4;5;34;98;2047
ODvaMIpjD6bHiwQ9-kmECw;2;4;7;85;132;183
wmKvuZUKr-Ia8rfOMsFCHA;0;0;2;121;200;518
nFdDkQNfy3bOLrs1Wdn7ow;0;0;1;18;86;1903
lLU4ViA0OjsCs9hK2DQEkQ;0;4;11;72;509;2067
xnDX9i4RfIRrxMEFARlPtQ;0;2;2;27;80;1866
AwgJYeQaefEdGI34fJcQ2A;5;28;32;78;138;216
Grh6dm_k-4kNvkxU8r7RMA;1;1;1;44;106;466
3UHXD8T80OUFMCzLb3x-sQ;2;40;92;272;377;471
w6yF2Y88KhzTld0WXgICtA;3;32;77;278;378;471
ABSiUVpGvn4waVJkLktMYg;3;17;92;635;813;2148
uqc5jOWOiPLTPibyy1yI4g;4;57;157;683;841;2187
zi5cMfvS1imWog3TFfuFnA;0;2;2;15;37;466
IefEo5kZdwR647j8WBUozg;0;3;8;54;177;2074
ZarMOp7jgZlR02J119n_Ag;0;0;0;0;24;493
JPTxxPgVUEkb9BJlO6PAhw;2;9;10;101;247;518
9_uigKs9GCwg9dFKkq_Kfg;8;39;66;103;119;183
DGDW-rIXYACpLZVrhHF-ww;0;0;3;57;711;2101
S1HBESEvvKLcMTy1uz08sg;1;6;10;38;75;1976
kSHgckYR4YMaWiMNT8arZA;0;4;5;17;54;349
dv_AMvV9J-6qrke4BUQuEA;0;2;3;26;50;466
bZVx5Tz4Bvlx6Gsqg995WA;0;2;2;16;41;466
C5p3AtEAR_Iim6JjNARmBw;0;1;4;58;216;267
-CLHHZzNmv1DYqyNQmlNtA;1;2;3;170;240;493
mC0O3s_moqKl6iLa6sChYA;0;4;5;85;379;471
RPx5kihFmtHgHRSPsPVC8Q;1;4;6;30;88;952
ekBDNOCEzskY6VH5SBbGkg;0;0;0;1;19;518
UDbFes4IAGEL9C2rbPeUKg;0;7;10;63;275;1091
DHm-sK53w6kFk92TK0SDIg;1;2;11;180;370;471
6Md7LjLUqf0scKfl78CQDg;6;25;34;147;252;1090
amnKFpOOoMHgGEW1xinIDg;0;1;1;9;55;466
LS0bgbX9fTTTOJe5wDZj-g;4;12;23;78;175;518
3qZiXA_i4eQ3i4_QXvkhPA;0;1;2;10;56;493
dctMpMdLUMad1Umh4knaNg;0;0;0;9;47;466
yhYJPnYn8n47o2mMnnKQlA;0;2;5;58;637;2075
V1RqqnT42tnm5--1nQ7Q1g;1;2;2;6;11;440
hSGNnn68K4W4Dbzp6GJ2UQ;2;4;8;46;101;1091
1W657uKWvcMKIHaOmEOc-g;4;17;29;103;198;350
JlxvJPucR0TygeXiIYtrBg;1;1;1;21;61;466
vr7LLo3Y-A1FbN3azFGZkQ;0;0;1;8;37;466
8Oh9PG45L4bDN3kXzKunVA;1;1;3;9;34;1533
dms2DI0DgFicvwLPlELlKA;0;3;5;42;163;1042
5-aqt6yXDtV5p6vliEBxVQ;0;3;18;238;372;471
fBNAR1lquwEEqruuR16UqQ;0;2;2;7;40;500
SBs30RyeoiEU2LjeiH1YFQ;1;7;7;59;115;183
WLPd-ikGqNuizk_TNjbluA;2;27;33;80;139;216
a5TaDLChZDSgZ-en1sxNpw;0;4;17;145;228;267
ANDbwHhhs1XYFWAGhaqWQQ;0;0;0;4;44;871
h_hwuftiOMvdRe5HjmFwBw;0;1;1;70;214;350
-YC81xKbSenKaCrtFZpRfQ;1;1;1;32;126;350
GzYLKS6vjbZMfr3BYtq2Iw;0;3;9;37;85;1021
Q3_Z2oFu9D67QVB1uJTXyA;0;2;2;143;270;493
-NvYIxTY2R3vzzSmvRKVLQ;0;1;8;13;30;491
MJaT0MoUpIWZirHzisrqsA;0;4;5;78;803;2202
KKWQ-OyBDSEVtPQGt3yxiQ;2;4;9;77;746;2185
yPt6y_CWuYiztCYE9UBcxA;0;0;0;5;20;854
vGa5Xwkp1zw4kmANvL54Zw;0;1;1;35;67;465
IcD4lXY6lT8zZPkGD9Flqg;0;1;2;29;89;1903
kxtftrW1gCGAOFufGLv4hg;0;0;1;21;81;512
-UEeCTgxud4OGWshX4x-jw;3;27;65;279;378;471
pbAfraRFRDsyvSB856dryg;2;12;61;250;379;471
gvA1QnLqzt7QwuAmDyzbRA;3;9;22;262;372;471
tqMRd6zXx5kGes8PedR4Lg;0;0;0;19;59;1104
Dl87vbrc0W-NKaOKXm2Bgw;1;2;16;120;217;350
IIrLSevZ85oGWw31AaAOBQ;0;3;3;39;74;993
oqJw3lpaoUMz5LtEpZ4Y0A;0;1;1;2;14;339
gm5Y2Q_-MzsnjytoG1Oo2w;0;2;12;195;396;471
i19wEwROtj7zBhOczEObTw;1;3;3;28;129;1064
VKsqpZVSFgvAkTm5NNU47w;0;2;2;18;135;518
eO47HI7ZqidXMkHyaOsf-g;0;1;1;27;175;267
yKLYA_R5mpt4Ho5YJhqY_Q;0;0;2;8;51;1788
4uZUHjSonatwt-02yqJp6w;0;1;3;17;51;509
wAPXYljzn9YDTvQqqL54pw;1;4;4;100;122;183
dqKqTOD8lUQtvDsG_gpGhw;1;3;3;16;65;920
1FLnFCgwTiDoVjBJAViXnw;5;5;6;26;89;1104
0ERS4_k61Ea7VVunLcxlgA;0;0;0;16;55;466
VUilII_2y40BYq0FatRf3A;1;4;10;48;67;183
u7KZF5EegKTUt9xtr0yMYQ;0;2;4;48;134;1101
zfqfw3FizcBMfU1vJvLWMQ;1;5;29;111;166;466
K7KHmHzxNwzqiijSJeKe_A;1;22;32;638;843;2163
390CUkTdCxK89Nb9FdNp1g;3;91;200;680;834;2181
CzoyGCILGH7vp2esOCutdA;0;1;1;7;15;350
GrfFulYVrfWIKmwa1dHktg;0;1;1;71;283;377
2puBfTq70dyDFkRlkwm1mg;0;1;38;149;234;267
MlDgcQAyr4wLZkS39Z-3CA;0;3;3;15;95;2085
FozqhmYlHTylkb-Vl-GrpA;0;0;0;25;72;350
iOJze9_E17l6DLuIib4H9Q;0;3;5;50;191;2047
qQO7ErS_RAN4Vs1uX0L55Q;3;33;65;649;832;2163
0vlisQJ0jKFB16KYi_q3LA;0;1;4;78;130;216
Ttg0xnJpjDTlVDKC5iBbdA;0;1;2;16;51;1712
NQn2fIomrrMXXUxZXH99YA;2;4;5;79;801;2201
uO8ITLi5jQJpfN-TCoIh0Q;0;0;1;21;167;377
DnuRO4i1yI5REm5v1pUxWQ;0;1;18;213;363;471
RL6BaK196Scg2DEY3Uc1AQ;0;4;5;108;181;466
hoKAUu79tANdM2AGGLAFxQ;0;0;0;2;33;490
jZq8xsKyCrRRzJenCKKn-Q;5;19;41;615;848;2160
X7TvrNg6jY1Q0JHJXjlQ2g;4;90;173;681;839;2183
KvZRlwOy1vk1nliD9lW3zA;3;6;9;67;164;2039
o30cpvfgxHr6NQ5pvSb0Qw;0;3;4;12;33;344
x589U7fFPB-1G121HE8Jiw;1;6;6;113;297;377
y5mX8NllPt30Nfw8oCcLuA;0;1;3;38;122;2115
dTYTEsIpXQAp_frB6UYiYw;1;3;3;47;138;216
MFngbjvbrLnLl7j-zBO2sg;0;3;4;59;271;1096
OfHs6WEfuRfrSxTFZPIscQ;0;0;0;0;16;463
bGyPEu279nRJmPySkBRMsg;0;0;1;41;139;1102
ouXwzUhtm3hnVUo79IebLw;0;0;2;49;183;350
cACFFkkizy5b56xWdGbLAQ;0;3;4;59;273;1096
k6ti2dkJD_6xGzxjQQ_FnA;0;2;2;21;84;377
O-XwsROwYk3JoWz7bMuW8g;5;11;17;236;365;471
BYtYJs4ovdPnM434zA9Z_A;0;2;2;56;207;985
HlwDNFhRZYMwweAPwioGWQ;1;1;3;123;293;377
QCKYU9YTxa0cLXXedYuxGA;1;2;6;64;218;2070
urEO2v7ydkJ-j9tUUmXpZQ;2;5;11;43;53;183
TP3dM7jh5_pTp1DKci_eSQ;0;1;1;39;100;1994
KQl_VeezUtEZZYTGVnaUBA;1;4;7;21;45;817
rFj1un-9Eg-3FYGarc1S_A;4;9;11;32;95;975
BisFlwuKO09MQdmxwZb7EA;0;8;9;21;151;466
s30pUay0opzvriFweACWEA;1;18;55;625;814;2149
0f0l62WKla-j2cfnPn7P2Q;0;0;9;49;68;183
yvk6mmjToQHHqeT17nrQ_A;0;0;3;94;140;216
8TkCsT1AV1xW4Ud_8MaEgA;0;1;3;12;51;1833
oBMzl8M5hexc1ZviiWl4TA;2;4;4;21;46;837
GxuxCctcz3Hyk0wnuly7vQ;0;5;5;83;236;350
65m_3aPnCbDjm8nOd5TrQA;0;33;139;665;821;2161
2njTjQ35skXN171KoobeGg;0;4;6;127;226;350
UHeQx4RkuKqjn4HRHhFjJg;0;2;4;39;142;1046
-85kJMtb9wqNWDT8yLbitw;2;7;9;27;44;467
WLkrmAiAtVRMgSQkVIFV6g;1;31;58;158;233;267
vsM7RsJNrP6ukSgy1Ew5xA;0;1;3;8;12;506
x39G7-aTCVh-972fgogKtA;5;38;70;658;829;2164
wu9X1NOPhKKl8lgZ3vDpsA;1;18;53;282;377;471
csq9VYVCD49otyOurg2vFg;2;2;2;78;151;466
lzedq7Zh55nISP3z8RAw5g;0;1;3;6;12;506
J6bDpaw9QQ3qqncfIK4StQ;4;75;188;677;836;2174
joCDK7kg-03uo4rZK5X0_A;0;4;13;136;375;471
KWIapYSSHxfZ1NQFpV2S9g;0;0;1;84;255;518
kURPPbhrJ2j3MtpD66HR3Q;0;4;5;109;227;350
BBBT3Mogjo3hPPA0de--Dw;2;16;17;47;55;183
oVMf5FvsD7_HmBc3B62Zxw;0;3;5;103;195;995
DqqccE7z9veLPUzlrFzyaQ;0;3;4;70;224;2167
5tq8E5TtZi1eq3EbP42aWw;1;1;3;50;179;2142
EvImrqBh6vad8AxN6KxJ3g;0;0;0;13;67;1979
0Z8ps_OfcR9eJaV2JtxigA;0;63;205;677;829;2176
D8In3wk8UIf-d748UqfaiA;0;0;2;11;33;742
OIecFe6Zum4pqPp-6C-spA;1;21;37;93;153;1002
kINOfJQjPY7kmpfH03fPXg;1;4;5;7;45;1692
qv2Jkwp2_Gao3pO0IPqzCg;1;12;29;91;149;1003
SK8mugK0lNcb0okR5pQ8pQ;1;3;3;5;47;461
674s2focdcEvQGs_049qeQ;0;2;5;18;52;489
kEVptUKa_OUPn_50sTmoTQ;1;2;5;119;230;350
iZNVXy87SXHxlK4I2eLJHQ;3;28;61;199;308;377
fx1532CemYqL8wZivfcDzA;2;7;34;220;366;471
8E2--KcyOrJx8my51jid2w;1;1;6;67;308;1094
l2SdflR7ydSWtxG2UlWA7A;2;3;5;33;80;940
Y-xCFPYXWd9Ig0R_ZTd9mA;0;2;6;52;204;2176
HqOdvnCuA5SxRiuf3lNgig;2;32;84;654;826;2164
u7WBOKDV5JAqV4RACM1dxg;0;1;1;11;15;485
H-6Obgfximh5vDpgWGlHlg;0;1;2;32;78;1998
LM4Ah_JOjqpP9H2YLArokQ;2;3;13;108;170;466
4_erkkTFhetoDkez-guUAw;1;8;31;207;359;471
hDr_bt6MEwlGvGCCKzyzhg;0;0;2;28;150;183
2pWloZENgEOocyU6WtPsnw;5;25;34;142;254;1090
Ut7Mz_yPW4hZwunVm8FSYg;0;0;4;40;133;1042
ruPaJWpkFnyBxsN_LnnmQw;1;16;50;660;850;2190
NHz8uMabvQ2nXk6CddCK4w;0;3;6;58;225;350
r0LJJomHdpbmb8RkxtsbZQ;0;1;3;14;28;377
V2zPRphk1HtXfSwc8enm8w;1;4;4;9;23;466
IkjBNJvMZhea1c3j2H2Ahw;0;0;7;136;242;518
uSw3X8i2qisTUmuoHbXsIA;0;1;2;17;53;510
bh60ZTqnciiH3FlTUJ-6iw;0;1;2;43;158;2023
AFk4mirRQ7RWYCDGEPDZew;1;5;14;160;230;267
WbcLJqj84WrGRZ1FWQeQeA;0;0;1;20;83;1099
RmZ9CORyRONwfJYGrPPpbA;0;2;14;156;242;1090
tvQqqSi6qnwYGMTSYfjWQw;0;2;2;20;45;849
mx31XU-QJIxObRGH_qvy3w;1;4;26;479;877;2153
uaTq-_gVT8XWHdBfVPzsRg;0;4;4;13;41;466
LuB-RHZQzmbAHXmykrN0BA;0;11;34;218;367;471
tpo4IsLJDU5agU2TjLO-jw;1;2;2;5;20;596
f_w3vvy3q-p7DFVRo-EUIg;0;0;1;49;147;216
DiBddJx63O8y9mICMJx0xg;0;1;1;5;74;1904
q0tB0ch5cFQQBSp5nUXRCQ;1;2;2;31;135;2010
qDheewhaZNDWLfpsrrrRiw;1;16;44;92;161;997
qhoPBAD0RP6F9bWKo6mjcA;3;10;25;115;212;350
VFrmNGmPK-8UsDAXlxX-CQ;0;2;2;18;86;2018
Yvb0rmlmEFNLIRLfCIjVig;4;17;47;160;235;267
EVu72ZfMe7IpUWhD1el5kA;0;0;5;115;168;466
vDVTecHXPkKp9OkVXX_boA;4;50;155;685;841;2187
ri5slg2kpEzD2LuGLRGSMA;0;1;6;107;172;466
qu84rS2gClt1MeSb99CrKg;0;0;4;16;74;517
w9_EQB0SuAFYxPMcfY_P_g;2;8;28;672;845;2185
EzsIyXUnQeq-JmmXtaYJiw;0;0;0;10;149;466
GcKHHOs_LaI9uHh_NKJQDg;1;1;2;34;90;2094
pM1M2A14mNXz48KCcQtz2w;0;7;37;545;863;2180
izSgTrqebu8bN8ONOCs6cQ;5;22;57;104;119;183
K_kRU8j8th6yBeLbI94pJQ;0;2;2;122;217;350
6W6UjdRDn2OQlH1Iwo9gew;0;2;5;24;38;484
0Iks7qL1wlUCtEj_lytYBQ;0;5;14;96;171;1010
2f1ZnZg7730yChhV24ARJw;0;0;0;13;103;466
8IV78gQwTH-eZgbfFS_plg;4;6;10;13;16;183
x6P31MbaYPECYWNA3BsYyw;1;6;28;198;304;377
Ld3qgGua7MqrFnZY8AIo0A;0;4;10;126;240;518
_oJ5QA131I_XnyaXAa8nsA;3;6;6;11;52;466
2ceJseysVj1LEp5SmVL9Jg;0;2;4;27;134;1053
662o6Z3l7o0PDi8Y-88oWQ;1;31;69;637;871;2187
Y0TWCjiiXlFi2XO2cFrUzQ;1;3;4;33;253;377
8n93L-ilMAsvwUatarykSg;5;26;70;622;854;2181
i9eMSNpOA8BfHGZrM-9sZg;0;1;1;52;166;1996
AM7O0cwkxm6w_e0Q7-f9FQ;0;1;5;29;47;466
AaWmckcT3O1iQSAIUmzwUA;1;1;1;38;106;963
pTpZS84EQhvZaxhq6SSWNw;0;4;23;209;362;471
U30ggGzFpXvc2NZYwOW3qg;0;7;27;421;866;2183
l9eLGG9ZKpLJzboZq-9LRQ;0;3;3;53;229;2145
cM6V90ExQD6KMSU3rRB5ZA;0;3;9;63;193;216
1jx1sfgjgVg0nM6n3p0xWA;0;0;0;10;30;340
LCS2sJH5S2kFquIL_FIqAg;0;2;2;22;65;1828
5RzJ2bjU8bLSaN5SuiUpYA;1;4;42;110;164;466
B3JF06ctShiYJeg1FyJ5jA;1;7;31;209;312;377
Yll7kUVI7j0gArBMQKpEaQ;1;2;2;14;35;464
oT5Bidkfa7cGOp1806ryXQ;0;1;2;36;131;466
RPszRvgRQR5q7WMGhVNLCA;0;1;1;29;81;1968
ompDR5sUDpoI6gnTldmneQ;2;13;42;230;370;471
imfSiNMesWjGTSX7xLDHXg;0;0;4;185;284;377
QYzYOJ7AY9av4qaSNlu2oQ;1;11;12;29;129;1031
jSP0rpPCYJ-FvW6yydY8Mg;0;4;5;20;57;349
c4x06huNhVp04VI_MUiQsw;0;2;2;16;51;500
f3umcbFgGLVUx1R7iz9Qnw;2;2;2;49;208;493
TvAgXHsAt1s2PgxA1pQa-w;0;6;6;19;74;216
EBKLpGREqUFj-fpIB85pPw;1;3;3;15;58;490
wCWtAobVuZ0N7XJTb1ugGA;0;1;1;18;97;493
BauybYsfqd0y6KDrJ6ZxjQ;0;1;1;55;130;350
4ajMQOHEfdHma8deYOXr1A;1;3;3;10;10;579
MbzgGsMQpGyVrUJXi_Jw0Q;0;18;46;101;119;183
45siW2fI0Cuv5ZKCS23knA;5;14;37;92;162;996
UjhAD9kZe7-wUTjD0BGh9w;0;0;0;40;538;2099
O6RCCmz8-x4NhWJpI8KQug;5;31;65;103;119;183
hgMv8rN-kAY-1DJLSmi0Pg;0;1;10;29;116;1885
scoHdh0XDA_W7xAZW3zAKQ;1;1;2;103;175;216
018SgjILDCKLR7gFSEkbGQ;0;0;0;18;44;460
eGi5vLxSXjHkmubADGhFPg;2;34;75;261;376;471
wJPK_kvtnlbcY6JExUxngg;0;1;1;73;191;1025
xNXQkCkiUzswX5rd7DM-Dg;0;2;4;137;298;377
MWrSqr3VmBcSKT4Uhk695g;0;2;3;26;131;1094
WbxPdq_PgVvCI462l0vPEQ;0;0;4;190;880;2190
3pbc89Mbi-L7HjuAw-DQfw;0;4;16;609;849;2176
e1VGijMQdYT2JujHbf0Xbw;1;2;2;50;216;267
_uEGd2Rx8SzViS9MuHNU0A;0;0;0;5;18;479
Byo1q14KR5oBRep1MJLHXA;0;0;0;8;52;1701
40x53BSmT4gFjIHCQpWJeA;1;8;13;146;258;1090
Rmr_kEVZGzIqzLRjWsmP-A;0;3;3;16;39;1099
Hroul_wxzfjww2z1u7BAHA;1;6;12;167;255;493
5X0M4waoFm4kH612ezVvtA;0;0;1;15;35;1599
N4o-T6EeZja_fIatrFwx1A;0;0;0;0;8;267
BDRjqFfnYu-i9xvFPCxfdg;0;7;11;27;78;465
Uc-2UziRQMTpV8UqOVOSrw;0;0;0;18;114;2085
j7JUGY0WtfGaV8DnkmNNGQ;0;0;0;34;180;466
pMIps0jIDadJuWqxP6MNQg;1;1;3;26;44;1805
ohIBOQgD3M5CohT4BGpJNQ;1;6;10;100;236;518
QOyQSgog61fY8kI4IxIBuA;1;2;8;103;408;471
HlZK43tRoexaI3pOrJR5_Q;1;3;8;25;176;2189
6NpEFQgyQVBfwXNkSuLf0A;0;1;3;176;349;471
HN1sAd6vqKgPfQqnCxa6fA;0;0;0;43;140;1104
LsHyDO0k4O0mxgxcsQ5A8g;0;0;0;3;10;469
J7_B_oDTGbFm4fe0Uy--lQ;2;5;11;37;183;466
CKGLRosqPBxH9-V9AfkAhg;2;3;3;9;19;1314
VSLgzs_x3mc7Mg8DaqsmfA;0;1;1;11;50;344
0bb_b3Neemt_LOZfxhnFXA;0;6;8;83;556;2206
2pBNVsJo3a3CPbInUu9lvQ;0;2;8;99;116;183
snFTGTO_TIpJMh7Qdlb6tA;0;0;0;14;132;377
U6oNVSJAngSFXcCzNBXgGA;1;2;7;41;108;466
kka9G6czM7e7QdXFQbRo9A;0;1;1;27;96;2061
y-XX_c8EVK4m3oQda42Y3A;0;0;0;12;71;518
RTlW3VQFTlIJSgSbf_1RcA;2;8;8;65;666;2085
yyJ-cNLt44n9DnNI4xrDXQ;0;0;0;75;280;377
lqaxv42965K15BcyfT24-g;0;2;2;4;46;2031
-JkiE867GwCUuXFETjba2w;0;3;11;145;236;267
GY0OfiGt04kur8WlviKacw;2;16;96;671;834;2176
rxuRBvc9vSkSEf35VsL4qQ;1;9;13;28;94;972
8CfXhST1sJt6IH99PPEZYQ;1;2;2;4;44;2032
ZUwdkXBcXAxNnz0sQnw34A;0;0;2;14;45;1858
Wh16yXjrNwl2PFaXdvNyIw;0;0;1;12;33;1007
XR6zkgsFiwnaH2FVkoUVAQ;1;2;6;89;203;350
mCNvZPROAx2AwbYeizPHvg;1;14;63;259;382;471
RP8JKUeQHwz_aRYjmipokw;0;1;2;58;226;267
YjtziUCMEwEZNGHnGtTDdA;1;1;1;10;49;344
n_7EQxn0ciucIOJfpWVaTQ;0;2;2;45;265;1098
lh3ApskP-4XVdsQ-82792g;0;45;182;673;830;2171
fo4TOAiwYEZ5p13kqg1Ukw;0;0;2;38;161;518
Bfn7SYzvvemCOnjyKd4eaw;1;3;8;85;193;518
-bxLBGgtchd-O6-2CdDThA;1;5;8;151;231;267
FdLLsltA19IYDvz6CIOHzg;0;1;4;26;86;471
O8xd0PQZfwHIIZhNRmZ_5A;0;1;1;26;145;518
RAmtKHxjvejgx9Cs0tND3A;0;1;15;75;267;471
M8Zxy5yP2XPXdeiGW3lUrA;0;3;3;16;39;1050
85YOTzRlah5hzasNmNl5uA;0;4;5;34;86;1059
cwA7VnaIGWkiUreR3M2NQg;1;9;16;81;320;2200
GJtRRcx44M9ptMUYxccUeg;0;2;14;184;272;493
si6ydGbemo4qmljtLy3EEg;0;2;2;16;79;1981
IP2JfHtz4x2b-SlZ6i2ZZQ;0;1;6;58;140;1099
CwiRXD-ovEU6efope9jhxQ;0;2;2;10;10;578
D0uoz1yQR10Knf_N_TCJ9g;0;3;16;680;846;2188
Pxeb0heJO93VEaU9PpoTmw;1;3;5;31;114;988
